Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS
MSI,Gaming,16,3.78,82351,0,1,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,122010,0,1,127.33567457123111,Intel Core i7,128,128,Nvidia,Windows
Asus,Netbook,4,1.2,15339,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,16,1.1,139593,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,52161,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,58288,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,52161,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,120093,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,37570,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,26586,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Acer,Notebook,8,2.4,23922,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,69210,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,96916,0,0,141.21199808219862,Intel Core i7,256,256,Nvidia,Windows
HP,Notebook,8,2.04,57009,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4.0,53173,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.25,29783,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,52746,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,102777,0,0,141.21199808219862,Intel Core i7,256,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,77682,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,211788,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,42517,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,70809,0,0,282.42399616439724,Intel Core i7,256,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,69264,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,25679,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,63882,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,63882,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,58075,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,91294,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,35111,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,52054,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,133146,0,0,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,28771,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,50083,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,74538,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,172627,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,34433,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,109170,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,39960,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,54931,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,79653,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,63882,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,32767,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,4,2.4,20619,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,20965,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,18434,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Asus,Gaming,8,2.7,85194,0,1,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,43601,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,85194,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,42570,0,0,141.21199808219862,Intel Core i5,256,256,Nvidia,Windows
Dell,Notebook,8,2.36,34035,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,85194,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,26640,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,122490,0,1,127.33567457123111,Intel Core i7,128,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,60480,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,62176,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,11135,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux
HP,Workstation,8,3.0,154458,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,63882,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,75289,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,80516,0,0,127.33567457123111,Intel Core i7,128,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,46193,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,21205,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,71341,0,1,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
HP,Notebook,8,1.16,90522,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,40980,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,22857,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,104908,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,29250,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Ultrabook,8,1.23,73473,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,146519,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,54825,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,118601,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,69929,0,0,127.33567457123111,Intel Core i7,128,128,Nvidia,Windows
Vero,Notebook,4,1.35,10442,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,90043,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,80612,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,27899,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Asus,Notebook,4,2.0,23176,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,88924,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,25521,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,100965,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,52693,0,1,141.21199808219862,Intel Core i5,128,128,Nvidia,Others/No OS/Linux
HP,Gaming,8,3.35,60153,0,1,127.33567457123111,Intel Core i5,128,128,Nvidia,Windows
HP,Notebook,8,2.04,33513,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,109244,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,14811,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,40066,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,32820,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,58554,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,210424,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,41771,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,127818,0,0,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
HP,Ultrabook,8,1.88,115709,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,130003,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,60888,0,0,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,86793,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,118761,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,95850,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,101178,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,122381,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,53807,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,84129,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,124621,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,18061,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,15824,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,31914,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux
Dell,Gaming,8,2.62,63882,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,119916,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,25515,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,79536,0,0,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,122490,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,42010,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,108744,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,79866,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,94252,0,0,157.3505121487356,Intel Core i7,256,256,Nvidia,Windows
HP,Gaming,8,2.62,47898,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,24455,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,25414,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Dell,Gaming,8,2.62,79813,0,0,282.42399616439724,Intel Core i7,128,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,74059,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,24935,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,13266,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,44701,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,36177,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,61751,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,19660,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,21205,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.2,37775,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Asus,Notebook,4,2.0,40972,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,43956,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,69530,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,114731,0,0,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
HP,Notebook,4,2.07,34632,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,87219,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,44275,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,47686,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
Acer,Notebook,4,2.1,17742,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,42570,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,48431,0,1,141.21199808219862,Intel Core i7,256,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,62817,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,36816,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,58554,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux
Acer,Gaming,16,4.2,138474,0,1,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,43636,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,25840,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,61964,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,63882,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,70702,0,1,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,19607,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,16,4.3,114552,0,1,127.33567457123111,Intel Core i7,512,512,Nvidia,Windows
Acer,Notebook,4,2.1,14492,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
MSI,Gaming,16,2.43,109165,0,0,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Dell,Notebook,4,2.3,26586,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,33513,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.0,68464,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,142790,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,62284,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,47365,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,30849,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,15930,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,33513,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,130482,0,0,141.21199808219862,Intel Core i7,256,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,68145,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,93186,0,0,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
MSI,Gaming,16,2.43,103842,0,1,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,53226,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,103842,0,0,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Acer,Netbook,2,1.3,9270,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others/No OS/Linux
Acer,Notebook,4,3.3,31861,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,28717,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,8,2.6,67772,0,1,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,61218,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,81465,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,78647,0,0,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
HP,Notebook,6,2.1,28185,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,91288,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,27119,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,16463,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,78694,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,27804,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,16,2.6,54825,1,1,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
MSI,Gaming,8,2.2,61218,0,0,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,87912,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,186426,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,24988,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,85141,0,0,127.33567457123111,Intel Core i7,256,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,51095,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,25467,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,117119,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,39267,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,62284,0,0,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,79866,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,31838,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,68198,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,19276,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.77,95850,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,58607,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,85248,0,1,141.21199808219862,Intel Core i7,256,256,Nvidia,Windows
Dell,Notebook,4,1.6,46620,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,123876,0,1,141.21199808219862,Intel Core i7,256,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,30529,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,8,1.24,96596,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,17262,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,21258,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,30316,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,57116,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,23655,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2.0,18061,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.0,101232,0,1,127.33567457123111,Intel Core i7,128,128,Nvidia,Windows
Dell,Notebook,4,2.29,26107,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,47685,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,65481,0,0,141.21199808219862,Intel Core i7,128,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,44382,1,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,38841,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,24455,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,15397,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,20193,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,47898,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,29303,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,42943,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,11135,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,38378,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,33992,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,79866,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,12201,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,40705,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,19660,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,1.2,38841,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,24455,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,15397,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,20193,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,47898,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,29303,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,42943,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,11135,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,38378,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,33992,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,79866,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,12201,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,40705,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,19660,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,1.2,38841,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,24455,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,15397,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,20193,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,47898,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,29303,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,42943,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,11135,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,38378,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,33992,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,79866,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,12201,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,40705,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,19660,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
